section,item_type,item_data_id,name,level,aliases,anchor_words
HomeVillage,Spell,26000000,Lightning,7,icon spell lightning | icon_spell_lightning | Lightning | lightning storm | lightning storm info | spell | storm | storm info | TID_LIGHTNING_STORM | TID_LIGHTNING_STORM_INFO,lightning | spell | storm
HomeVillage,Spell,26000000,Lightning,8,icon spell lightning | icon_spell_lightning | Lightning | lightning storm | lightning storm info | spell | storm | storm info | TID_LIGHTNING_STORM | TID_LIGHTNING_STORM_INFO,lightning | spell | storm
HomeVillage,Spell,26000000,Lightning,9,icon spell lightning | icon_spell_lightning | Lightning | lightning storm | lightning storm info | spell | storm | storm info | TID_LIGHTNING_STORM | TID_LIGHTNING_STORM_INFO,lightning | spell | storm
HomeVillage,Spell,26000000,Lightning,10,icon spell lightning | icon_spell_lightning | Lightning | lightning storm | lightning storm info | spell | storm | storm info | TID_LIGHTNING_STORM | TID_LIGHTNING_STORM_INFO,lightning | spell | storm
HomeVillage,Spell,26000000,Lightning,11,icon spell lightning | icon_spell_lightning | Lightning | lightning storm | lightning storm info | spell | storm | storm info | TID_LIGHTNING_STORM | TID_LIGHTNING_STORM_INFO,lightning | spell | storm
HomeVillage,Spell,26000000,Lightning,12,icon spell lightning | icon_spell_lightning | Lightning | lightning storm | lightning storm info | spell | storm | storm info | TID_LIGHTNING_STORM | TID_LIGHTNING_STORM_INFO,lightning | spell | storm
HomeVillage,Spell,26000000,Lightning,13,icon spell lightning | icon_spell_lightning | Lightning | lightning storm | lightning storm info | spell | storm | storm info | TID_LIGHTNING_STORM | TID_LIGHTNING_STORM_INFO,lightning | spell | storm
BuilderBase,Spell,26000128,LNY26DeathDamage,1,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,2,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,3,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,4,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,5,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,6,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,7,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,8,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,9,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,10,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,11,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,12,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,13,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,14,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,15,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,16,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,17,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000128,LNY26DeathDamage,18,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 death damage | LNY26DeathDamage | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,damage | death | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,1,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,2,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,3,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,4,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,5,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,6,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,7,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,8,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,9,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,10,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,11,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,12,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,13,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,14,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,15,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,16,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,17,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
BuilderBase,Spell,26000127,LNY26HealingArea,18,icon spell speedup | icon unit pet rage jelly | icon_spell_speedup | icon_unit_pet_rage_jelly | jelly | lny 26 healing area | LNY26HealingArea | rage | rage jelly | speedup | speedup info | spell | TID_SPEEDUP | TID_SPEEDUP_INFO,healing | jelly | rage | spell
HomeVillage,SiegeMachine,4000087,Log Launcher,1,character info siege machine log launcher | icon unit siege machine log launcher | icon_unit_siege_machine_LogLauncher | launcher | Log | Log Launcher | LogLauncher | loglauncher sc | loglauncher.sc | machine | sc info siege machine loglauncher sc | sc/info_siege_machine_loglauncher.sc | siege | siege machine log launcher | TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER | TID_SIEGE_MACHINE_LOG_LAUNCHER | unit siege machine loglauncher | unit siege machine loglauncher big | unit_siege_machine_loglauncher_big,launcher | loglauncher | machine | siege
HomeVillage,SiegeMachine,4000087,Log Launcher,2,character info siege machine log launcher | icon unit siege machine log launcher | icon_unit_siege_machine_LogLauncher | launcher | Log | Log Launcher | LogLauncher | loglauncher sc | loglauncher.sc | machine | sc info siege machine loglauncher sc | sc/info_siege_machine_loglauncher.sc | siege | siege machine log launcher | TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER | TID_SIEGE_MACHINE_LOG_LAUNCHER | unit siege machine loglauncher | unit siege machine loglauncher big | unit_siege_machine_loglauncher_big,launcher | loglauncher | machine | siege
HomeVillage,SiegeMachine,4000087,Log Launcher,3,character info siege machine log launcher | icon unit siege machine log launcher | icon_unit_siege_machine_LogLauncher | launcher | Log | Log Launcher | LogLauncher | loglauncher sc | loglauncher.sc | machine | sc info siege machine loglauncher sc | sc/info_siege_machine_loglauncher.sc | siege | siege machine log launcher | TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER | TID_SIEGE_MACHINE_LOG_LAUNCHER | unit siege machine loglauncher | unit siege machine loglauncher big | unit_siege_machine_loglauncher_big,launcher | loglauncher | machine | siege
HomeVillage,SiegeMachine,4000087,Log Launcher,4,character info siege machine log launcher | icon unit siege machine log launcher | icon_unit_siege_machine_LogLauncher | launcher | Log | Log Launcher | LogLauncher | loglauncher sc | loglauncher.sc | machine | sc info siege machine loglauncher sc | sc/info_siege_machine_loglauncher.sc | siege | siege machine log launcher | TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER | TID_SIEGE_MACHINE_LOG_LAUNCHER | unit siege machine loglauncher | unit siege machine loglauncher big | unit_siege_machine_loglauncher_big,launcher | loglauncher | machine | siege
HomeVillage,SiegeMachine,4000087,Log Launcher,5,character info siege machine log launcher | icon unit siege machine log launcher | icon_unit_siege_machine_LogLauncher | launcher | Log | Log Launcher | LogLauncher | loglauncher sc | loglauncher.sc | machine | sc info siege machine loglauncher sc | sc/info_siege_machine_loglauncher.sc | siege | siege machine log launcher | TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER | TID_SIEGE_MACHINE_LOG_LAUNCHER | unit siege machine loglauncher | unit siege machine loglauncher big | unit_siege_machine_loglauncher_big,launcher | loglauncher | machine | siege
HomeVillage,Guardian,4000169,Longshot,1,commandtower | golem | golem sc | golem.sc | guardian | guardian info | icon unit siege machine commandtower | icon_unit_siege_machine_commandtower | inferno guardian | inferno guardian info | Longshot | machine | sc info golem sc | sc/info_golem.sc | secondary | siege | TID_INFERNO_GUARDIAN | TID_INFERNO_GUARDIAN_INFO | unit golem secondary | unit golem secondary big | unit_golem_secondary_big,commandtower | golem | guardian | inferno | longshot | machine | secondary | siege
HomeVillage,Guardian,4000169,Longshot,2,commandtower | golem | golem sc | golem.sc | guardian | guardian info | icon unit siege machine commandtower | icon_unit_siege_machine_commandtower | inferno guardian | inferno guardian info | Longshot | machine | sc info golem sc | sc/info_golem.sc | secondary | siege | TID_INFERNO_GUARDIAN | TID_INFERNO_GUARDIAN_INFO | unit golem secondary | unit golem secondary big | unit_golem_secondary_big,commandtower | golem | guardian | inferno | longshot | machine | secondary | siege
HomeVillage,Guardian,4000169,Longshot,3,commandtower | golem | golem sc | golem.sc | guardian | guardian info | icon unit siege machine commandtower | icon_unit_siege_machine_commandtower | inferno guardian | inferno guardian info | Longshot | machine | sc info golem sc | sc/info_golem.sc | secondary | siege | TID_INFERNO_GUARDIAN | TID_INFERNO_GUARDIAN_INFO | unit golem secondary | unit golem secondary big | unit_golem_secondary_big,commandtower | golem | guardian | inferno | longshot | machine | secondary | siege
HomeVillage,Guardian,4000169,Longshot,4,commandtower | golem | golem sc | golem.sc | guardian | guardian info | icon unit siege machine commandtower | icon_unit_siege_machine_commandtower | inferno guardian | inferno guardian info | Longshot | machine | sc info golem sc | sc/info_golem.sc | secondary | siege | TID_INFERNO_GUARDIAN | TID_INFERNO_GUARDIAN_INFO | unit golem secondary | unit golem secondary big | unit_golem_secondary_big,commandtower | golem | guardian | inferno | longshot | machine | secondary | siege
HomeVillage,Guardian,4000169,Longshot,5,commandtower | golem | golem sc | golem.sc | guardian | guardian info | icon unit siege machine commandtower | icon_unit_siege_machine_commandtower | inferno guardian | inferno guardian info | Longshot | machine | sc info golem sc | sc/info_golem.sc | secondary | siege | TID_INFERNO_GUARDIAN | TID_INFERNO_GUARDIAN_INFO | unit golem secondary | unit golem secondary big | unit_golem_secondary_big,commandtower | golem | guardian | inferno | longshot | machine | secondary | siege
BuilderBase,Spell,26000101,MassDestruction,1,destruction | earthquake | icon spell earthquake | icon_spell_earthquake | mass destruction | MassDestruction | spell | spell mass destruction | TID_SPELL_MASS_DESTRUCTION,destruction | earthquake | spell
HomeVillage,Troop,4000067,MECHA,1,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,2,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,3,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,4,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,5,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,6,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,7,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,8,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,9,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,10,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,11,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,12,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000067,MECHA,13,character info mecha | icon unit mecha | icon_unit_mecha | info mecha | MECHA | mecha sc | mecha.sc | sc info mecha sc | sc/info_mecha.sc | TID_CHARACTER_INFO_MECHA | TID_MECHA | unit mecha | unit mecha big | unit_mecha_big,mecha
HomeVillage,Troop,4000145,Mega COOKIE,1,character cookie pekka | character info cookie pekka | cookie | cookie pekka | icon unit cookie pekka | icon_unit_cookie_pekka | Mega | Mega COOKIE | pekka | pekka sc | pekka.sc | sc info cookie pekka sc | sc/info_cookie_pekka.sc | TID_CHARACTER_COOKIE_PEKKA | TID_CHARACTER_INFO_COOKIE_PEKKA | unit cookie pekka | unit cookie pekka big | unit_cookie_pekka_big,cookie | pekka
HomeVillage,Troop,4000177,Meteor Golem,1,golem | golem info | golem sc | golem.sc | icon unit splitgolem | icon_unit_splitgolem | meteor | Meteor Golem | meteor golem info | meteorgolem | sc info meteor golem sc | sc/info_meteor_golem.sc | splitgolem | TID_METEOR_GOLEM | TID_METEOR_GOLEM_INFO | unit meteorgolem | unit meteorgolem big | unit_meteorgolem_big,golem | meteor | meteorgolem | splitgolem
HomeVillage,Troop,4000177,Meteor Golem,2,golem | golem info | golem sc | golem.sc | icon unit splitgolem | icon_unit_splitgolem | meteor | Meteor Golem | meteor golem info | meteorgolem | sc info meteor golem sc | sc/info_meteor_golem.sc | splitgolem | TID_METEOR_GOLEM | TID_METEOR_GOLEM_INFO | unit meteorgolem | unit meteorgolem big | unit_meteorgolem_big,golem | meteor | meteorgolem | splitgolem
HomeVillage,Troop,4000177,Meteor Golem,3,golem | golem info | golem sc | golem.sc | icon unit splitgolem | icon_unit_splitgolem | meteor | Meteor Golem | meteor golem info | meteorgolem | sc info meteor golem sc | sc/info_meteor_golem.sc | splitgolem | TID_METEOR_GOLEM | TID_METEOR_GOLEM_INFO | unit meteorgolem | unit meteorgolem big | unit_meteorgolem_big,golem | meteor | meteorgolem | splitgolem
BuilderBase,Spell,26000111,MeteorGolemImpactSpell,1,cloud | cloud info | icon spell toxic | icon_spell_toxic | meteor golem impact spell | MeteorGolemImpactSpell | poison cloud | poison cloud info | spell | TID_POISON_CLOUD | TID_POISON_CLOUD_INFO | toxic,cloud | golem | impact | meteor | poison | spell | toxic
HomeVillage,Troop,4000178,Meteormite,1,golem sc | golem small | golem.sc | icon unit splitgolem small | icon_unit_splitgolem_small | meteor | meteor golem small | meteor golem small info | meteorgolem | Meteormite | sc info meteor golem sc | sc/info_meteor_golem.sc | small | small info | splitgolem | TID_METEOR_GOLEM_SMALL | TID_METEOR_GOLEM_SMALL_INFO | unit meteorgolem small | unit_meteorgolem_small,golem | meteor | meteorgolem | meteormite | small | splitgolem
HomeVillage,Troop,4000178,Meteormite,2,golem sc | golem small | golem.sc | icon unit splitgolem small | icon_unit_splitgolem_small | meteor | meteor golem small | meteor golem small info | meteorgolem | Meteormite | sc info meteor golem sc | sc/info_meteor_golem.sc | small | small info | splitgolem | TID_METEOR_GOLEM_SMALL | TID_METEOR_GOLEM_SMALL_INFO | unit meteorgolem small | unit_meteorgolem_small,golem | meteor | meteorgolem | meteormite | small | splitgolem
HomeVillage,Troop,4000178,Meteormite,3,golem sc | golem small | golem.sc | icon unit splitgolem small | icon_unit_splitgolem_small | meteor | meteor golem small | meteor golem small info | meteorgolem | Meteormite | sc info meteor golem sc | sc/info_meteor_golem.sc | small | small info | splitgolem | TID_METEOR_GOLEM_SMALL | TID_METEOR_GOLEM_SMALL_INFO | unit meteorgolem small | unit_meteorgolem_small,golem | meteor | meteorgolem | meteormite | small | splitgolem
HomeVillage,Troop,4000024,Miner,1,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
HomeVillage,Troop,4000024,Miner,2,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
HomeVillage,Troop,4000024,Miner,3,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
HomeVillage,Troop,4000024,Miner,4,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
HomeVillage,Troop,4000024,Miner,5,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
HomeVillage,Troop,4000024,Miner,6,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
HomeVillage,Troop,4000024,Miner,7,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
HomeVillage,Troop,4000024,Miner,8,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
HomeVillage,Troop,4000024,Miner,9,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
HomeVillage,Troop,4000024,Miner,10,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
HomeVillage,Troop,4000024,Miner,11,icon unit miner | icon_unit_miner | Miner | miner info | miner sc | miner.sc | sc info miner sc | sc/info_miner.sc | TID_MINER | TID_MINER_INFO | unit miner | unit miner big | unit_miner_big,miner
